GOTeDNA_ID,GOTeDNA_version,basisOfRecord,replicate,materialSampleID,eventID,recordedBy,target_gene,target_subfragment,scientificName,taxonID,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus,quantificationCycle,concentrationUnit,concentration,pcr_primer_lod,thresholdQuantificationCycle,baselineValue
11,,MaterialSample,2,PEI-23F-0117,11-PEI-23F-0117-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0117-2-Cmae,,,copies/L,205.9865859,3.09,,
11,,MaterialSample,3,PEI-23F-0117,11-PEI-23F-0117-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0117-3-Cmae,,,copies/L,85.99496216,3.09,,
11,,MaterialSample,1,PEI-23F-0118,11-PEI-23F-0118-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0118-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0118,11-PEI-23F-0118-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0118-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0118,11-PEI-23F-0118-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0118-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0141,11-PEI-23F-0141-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0141-1-Cmae,,,copies/L,19.14648116,3.09,,
11,,MaterialSample,2,PEI-23F-0141,11-PEI-23F-0141-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0141-2-Cmae,,,copies/L,87.10640294,3.09,,
11,,MaterialSample,3,PEI-23F-0141,11-PEI-23F-0141-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0141-3-Cmae,,,copies/L,39.48327118,3.09,,
11,,MaterialSample,1,PEI-23F-0142,11-PEI-23F-0142-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0142-1-Cmae,,,copies/L,60.04300495,3.09,,
11,,MaterialSample,2,PEI-23F-0142,11-PEI-23F-0142-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0142-2-Cmae,,,copies/L,23.81836175,3.09,,
11,,MaterialSample,3,PEI-23F-0142,11-PEI-23F-0142-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0142-3-Cmae,,,copies/L,127.1024885,3.09,,
11,,MaterialSample,1,PEI-23F-0143,11-PEI-23F-0143-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0143-1-Cmae,,,copies/L,141.2442088,3.09,,
11,,MaterialSample,2,PEI-23F-0143,11-PEI-23F-0143-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0143-2-Cmae,,,copies/L,140.1616542,3.09,,
11,,MaterialSample,3,PEI-23F-0143,11-PEI-23F-0143-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0143-3-Cmae,,,copies/L,145.476295,3.09,,
11,,MaterialSample,1,PEI-23F-0144,11-PEI-23F-0144-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0144-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0144,11-PEI-23F-0144-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0144-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0144,11-PEI-23F-0144-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0144-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0145,11-PEI-23F-0145-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0145-1-Cmae,,,copies/L,224.759368,3.09,,
11,,MaterialSample,2,PEI-23F-0145,11-PEI-23F-0145-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0145-2-Cmae,,,copies/L,232.9041573,3.09,,
11,,MaterialSample,3,PEI-23F-0145,11-PEI-23F-0145-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0145-3-Cmae,,,copies/L,206.0475732,3.09,,
11,,MaterialSample,1,PEI-23F-0146,11-PEI-23F-0146-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0146-1-Cmae,,,copies/L,314.0384291,3.09,,
11,,MaterialSample,2,PEI-23F-0146,11-PEI-23F-0146-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0146-2-Cmae,,,copies/L,346.665524,3.09,,
11,,MaterialSample,3,PEI-23F-0146,11-PEI-23F-0146-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0146-3-Cmae,,,copies/L,378.1241097,3.09,,
11,,MaterialSample,1,PEI-23F-0147,11-PEI-23F-0147-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0147-1-Cmae,,,copies/L,237.8385217,3.09,,
11,,MaterialSample,2,PEI-23F-0147,11-PEI-23F-0147-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0147-2-Cmae,,,copies/L,197.964701,3.09,,
11,,MaterialSample,3,PEI-23F-0147,11-PEI-23F-0147-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0147-3-Cmae,,,copies/L,154.0225371,3.09,,
11,,MaterialSample,1,PEI-23F-0148,11-PEI-23F-0148-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0148-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0148,11-PEI-23F-0148-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0148-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0148,11-PEI-23F-0148-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0148-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0149,11-PEI-23F-0149-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0149-1-Cmae,,,copies/L,41.17045149,3.09,,
11,,MaterialSample,2,PEI-23F-0149,11-PEI-23F-0149-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0149-2-Cmae,,,copies/L,21.15847205,3.09,,
11,,MaterialSample,3,PEI-23F-0149,11-PEI-23F-0149-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0149-3-Cmae,,,copies/L,55.72454489,3.09,,
11,,MaterialSample,1,PEI-23F-0150,11-PEI-23F-0150-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0150-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0150,11-PEI-23F-0150-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0150-2-Cmae,,,copies/L,24.76081024,3.09,,
11,,MaterialSample,3,PEI-23F-0150,11-PEI-23F-0150-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0150-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0151,11-PEI-23F-0151-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0151-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0151,11-PEI-23F-0151-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0151-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0151,11-PEI-23F-0151-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0151-3-Cmae,,,copies/L,49.00172112,3.09,,
11,,MaterialSample,1,PEI-23F-0152,11-PEI-23F-0152-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0152-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0152,11-PEI-23F-0152-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0152-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0152,11-PEI-23F-0152-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0152-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0215,11-PEI-23F-0215-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0215-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0215,11-PEI-23F-0215-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0215-2-Cmae,,,copies/L,17.59340114,3.09,,
11,,MaterialSample,3,PEI-23F-0215,11-PEI-23F-0215-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0215-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0216,11-PEI-23F-0216-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0216-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0216,11-PEI-23F-0216-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0216-2-Cmae,,,copies/L,14.93901187,3.09,,
11,,MaterialSample,3,PEI-23F-0216,11-PEI-23F-0216-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0216-3-Cmae,,,copies/L,37.51742789,3.09,,
11,,MaterialSample,1,PEI-23F-0217,11-PEI-23F-0217-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0217-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0217,11-PEI-23F-0217-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0217-2-Cmae,,,copies/L,51.25142573,3.09,,
11,,MaterialSample,3,PEI-23F-0217,11-PEI-23F-0217-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0217-3-Cmae,,,copies/L,38.57734572,3.09,,
11,,MaterialSample,1,PEI-23F-0218,11-PEI-23F-0218-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0218-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0218,11-PEI-23F-0218-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0218-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0218,11-PEI-23F-0218-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0218-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0219,11-PEI-23F-0219-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0219-1-Cmae,,,copies/L,262.1739581,3.09,,
11,,MaterialSample,2,PEI-23F-0219,11-PEI-23F-0219-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0219-2-Cmae,,,copies/L,151.0484154,3.09,,
11,,MaterialSample,3,PEI-23F-0219,11-PEI-23F-0219-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0219-3-Cmae,,,copies/L,132.0503135,3.09,,
11,,MaterialSample,1,PEI-23F-0220,11-PEI-23F-0220-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0220-1-Cmae,,,copies/L,169.4030937,3.09,,
11,,MaterialSample,2,PEI-23F-0220,11-PEI-23F-0220-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0220-2-Cmae,,,copies/L,125.1281249,3.09,,
11,,MaterialSample,3,PEI-23F-0220,11-PEI-23F-0220-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0220-3-Cmae,,,copies/L,55.04981682,3.09,,
11,,MaterialSample,1,PEI-23F-0221,11-PEI-23F-0221-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0221-1-Cmae,,,copies/L,19.71096142,3.09,,
11,,MaterialSample,2,PEI-23F-0221,11-PEI-23F-0221-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0221-2-Cmae,,,copies/L,67.74946855,3.09,,
11,,MaterialSample,3,PEI-23F-0221,11-PEI-23F-0221-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0221-3-Cmae,,,copies/L,98.66133205,3.09,,
11,,MaterialSample,1,PEI-23F-0222,11-PEI-23F-0222-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0222-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0222,11-PEI-23F-0222-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0222-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0222,11-PEI-23F-0222-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0222-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0426,11-PEI-23F-0426-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0426-1-Cmae,,,copies/L,171.4854805,3.09,,
11,,MaterialSample,2,PEI-23F-0426,11-PEI-23F-0426-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0426-2-Cmae,,,copies/L,24.1713248,3.09,,
11,,MaterialSample,3,PEI-23F-0426,11-PEI-23F-0426-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0426-3-Cmae,,,copies/L,146.3366423,3.09,,
11,,MaterialSample,1,PEI-23F-0425,11-PEI-23F-0425-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0425-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0425,11-PEI-23F-0425-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0425-2-Cmae,,,copies/L,22.31043595,3.09,,
11,,MaterialSample,3,PEI-23F-0425,11-PEI-23F-0425-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0425-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0424,11-PEI-23F-0424-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0424-1-Cmae,,,copies/L,112.6907251,3.09,,
11,,MaterialSample,2,PEI-23F-0424,11-PEI-23F-0424-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0424-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0424,11-PEI-23F-0424-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0424-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0423,11-PEI-23F-0423-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0423-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0423,11-PEI-23F-0423-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0423-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0423,11-PEI-23F-0423-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0423-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0449,11-PEI-23F-0449-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0449-1-Cmae,,,copies/L,74.73275291,3.09,,
11,,MaterialSample,2,PEI-23F-0449,11-PEI-23F-0449-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0449-2-Cmae,,,copies/L,48.10684628,3.09,,
11,,MaterialSample,3,PEI-23F-0449,11-PEI-23F-0449-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0449-3-Cmae,,,copies/L,20.71908774,3.09,,
11,,MaterialSample,1,PEI-23F-0450,11-PEI-23F-0450-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0450-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0450,11-PEI-23F-0450-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0450-2-Cmae,,,copies/L,46.47929355,3.09,,
11,,MaterialSample,3,PEI-23F-0450,11-PEI-23F-0450-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0450-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0451,11-PEI-23F-0451-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0451-1-Cmae,,,copies/L,85.69441157,3.09,,
11,,MaterialSample,2,PEI-23F-0451,11-PEI-23F-0451-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0451-2-Cmae,,,copies/L,38.03270189,3.09,,
11,,MaterialSample,3,PEI-23F-0451,11-PEI-23F-0451-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0451-3-Cmae,,,copies/L,12.72695272,3.09,,
11,,MaterialSample,1,PEI-23F-0452,11-PEI-23F-0452-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0452-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0452,11-PEI-23F-0452-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0452-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0452,11-PEI-23F-0452-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0452-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0641,11-PEI-23F-0641-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0641-1-Cmae,,,copies/L,40.94844656,3.09,,
11,,MaterialSample,2,PEI-23F-0641,11-PEI-23F-0641-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0641-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0641,11-PEI-23F-0641-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0641-3-Cmae,,,copies/L,40.67936881,3.09,,
11,,MaterialSample,1,PEI-23F-0642,11-PEI-23F-0642-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0642-1-Cmae,,,copies/L,33.73538952,3.09,,
11,,MaterialSample,2,PEI-23F-0642,11-PEI-23F-0642-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0642-2-Cmae,,,copies/L,9.720806456,3.09,,
11,,MaterialSample,3,PEI-23F-0642,11-PEI-23F-0642-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0642-3-Cmae,,,copies/L,67.61340189,3.09,,
11,,MaterialSample,1,PEI-23F-0643,11-PEI-23F-0643-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0643-1-Cmae,,,copies/L,40.26713105,3.09,,
11,,MaterialSample,2,PEI-23F-0643,11-PEI-23F-0643-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0643-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0643,11-PEI-23F-0643-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0643-3-Cmae,,,copies/L,47.04220853,3.09,,
11,,MaterialSample,1,PEI-23F-0644,11-PEI-23F-0644-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0644-1-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,2,PEI-23F-0644,11-PEI-23F-0644-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0644-2-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,3,PEI-23F-0644,11-PEI-23F-0644-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0644-3-Cmae,,,copies/L,0,3.09,,
11,,MaterialSample,1,PEI-23F-0645,11-PEI-23F-0645-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0645-1-Cmae,,,copies/L,256.2784638,3.09,,
11,,MaterialSample,2,PEI-23F-0645,11-PEI-23F-0645-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0645-2-Cmae,,,copies/L,169.2075673,3.09,,
11,,MaterialSample,3,PEI-23F-0645,11-PEI-23F-0645-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0645-3-Cmae,,,copies/L,304.4614763,3.09,,
11,,MaterialSample,1,PEI-23F-0646,11-PEI-23F-0646-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0646-1-Cmae,,,copies/L,224.3973164,3.09,,
11,,MaterialSample,2,PEI-23F-0646,11-PEI-23F-0646-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0646-2-Cmae,,,copies/L,288.0347096,3.09,,
11,,MaterialSample,3,PEI-23F-0646,11-PEI-23F-0646-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0646-3-Cmae,,,copies/L,305.3847069,3.09,,
11,,MaterialSample,1,PEI-23F-0647,11-PEI-23F-0647-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0647-1-Cmae,,,copies/L,97.18870586,3.09,,
11,,MaterialSample,2,PEI-23F-0647,11-PEI-23F-0647-2,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0647-2-Cmae,,,copies/L,230.2308989,3.09,,
11,,MaterialSample,3,PEI-23F-0647,11-PEI-23F-0647-3,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0647-3-Cmae,,,copies/L,143.056805,3.09,,
11,,MaterialSample,1,PEI-23F-0648,11-PEI-23F-0648-1,,COI,,Carcinus maenas,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carnicus,11-PEI-23F-0648-1-Cmae,,,copies/L,0,3.09,,
